order_line_id,order_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cost_amount,profit
OL000000323,OR0000136,PR01495,2,276.14,0.1,552.28,497.05,208.82,288.23
OL000000324,OR0000136,PR01334,1,6.52,0.0,6.52,6.52,2.8,3.72
OL000000325,OR0000136,PR00366,3,184.65,0.0,553.95,553.95,323.43,230.52
OL000000326,OR0000136,PR01168,2,10.32,0.0,20.64,20.64,15.36,5.28
OL000000327,OR0000137,PR00732,5,328.88,0.0,1644.4,1644.4,914.0,730.4
OL000000328,OR0000138,PR00293,1,215.47,0.1,215.47,193.92,101.9,92.02
OL000000329,OR0000139,PR00390,2,21.19,0.0,42.38,42.38,17.08,25.3
OL000000330,OR0000139,PR00246,1,40.75,0.1,40.75,36.68,16.14,20.54
OL000000331,OR0000140,PR00740,2,55.6,0.0,111.2,111.2,41.46,69.74
OL000000332,OR0000141,PR00965,3,245.46,0.0,736.38,736.38,418.08,318.3
OL000000333,OR0000142,PR01376,3,23.13,0.05,69.39,65.92,53.49,12.43
OL000000334,OR0000143,PR01581,1,43.93,0.0,43.93,43.93,22.91,21.02
OL000000335,OR0000144,PR00313,1,59.94,0.0,59.94,59.94,22.24,37.7
OL000000336,OR0000145,PR00920,1,18.65,0.0,18.65,18.65,9.83,8.82
OL000000337,OR0000146,PR01461,3,31.05,0.0,93.15,93.15,65.19,27.96
OL000000338,OR0000147,PR01652,1,70.21,0.0,70.21,70.21,28.4,41.81
OL000000339,OR0000147,PR01628,1,53.33,0.2,53.33,42.66,25.34,17.32
OL000000340,OR0000148,PR00206,2,9.99,0.3,19.98,13.99,11.38,2.61
OL000000341,OR0000148,PR01379,1,109.32,0.0,109.32,109.32,71.18,38.14
OL000000342,OR0000148,PR00954,1,108.63,0.0,108.63,108.63,48.78,59.85
OL000000343,OR0000149,PR00845,3,320.14,0.25,960.42,720.32,520.29,200.03
OL000000344,OR0000150,PR01234,1,20.25,0.0,20.25,20.25,10.78,9.47
OL000000345,OR0000150,PR00343,1,7.2,0.1,7.2,6.48,2.91,3.57
OL000000346,OR0000150,PR00530,1,73.72,0.0,73.72,73.72,43.19,30.53
OL000000347,OR0000151,PR01698,1,185.83,0.0,185.83,185.83,131.11,54.72
OL000000348,OR0000151,PR01197,1,47.62,0.0,47.62,47.62,22.62,25.0
OL000000349,OR0000151,PR01545,2,32.53,0.3,65.06,45.54,48.52,-2.98
OL000000350,OR0000152,PR01691,1,32.89,0.0,32.89,32.89,15.95,16.94
OL000000351,OR0000152,PR00201,1,164.05,0.05,164.05,155.85,101.06,54.79
OL000000352,OR0000153,PR00791,1,84.5,0.0,84.5,84.5,32.52,51.98
OL000000353,OR0000153,PR01710,1,96.28,0.0,96.28,96.28,49.65,46.63
OL000000354,OR0000153,PR00914,1,240.31,0.15,240.31,204.26,99.28,104.98
OL000000355,OR0000153,PR01223,3,51.61,0.05,154.83,147.09,82.38,64.71
OL000000356,OR0000153,PR00755,1,11.24,0.25,11.24,8.43,4.72,3.71
OL000000357,OR0000154,PR01693,1,23.58,0.05,23.58,22.4,10.21,12.19
OL000000358,OR0000154,PR00106,1,66.79,0.0,66.79,66.79,33.42,33.37
OL000000359,OR0000154,PR00822,3,22.2,0.0,66.6,66.6,46.89,19.71
OL000000360,OR0000155,PR00234,1,65.59,0.2,65.59,52.47,26.94,25.53
OL000000361,OR0000156,PR01189,2,86.9,0.0,173.8,173.8,83.88,89.92
OL000000362,OR0000156,PR01592,2,31.97,0.0,63.94,63.94,40.46,23.48
OL000000363,OR0000156,PR01153,2,59.68,0.1,119.36,107.42,62.24,45.18
OL000000364,OR0000156,PR01505,1,35.42,0.2,35.42,28.34,17.27,11.07
OL000000365,OR0000157,PR01081,5,409.67,0.0,2048.35,2048.35,772.05,1276.3
OL000000366,OR0000158,PR01615,1,8.45,0.05,8.45,8.03,3.32,4.71
OL000000367,OR0000159,PR00479,1,12.2,0.1,12.2,10.98,5.82,5.16
OL000000368,OR0000160,PR00920,1,18.65,0.0,18.65,18.65,9.83,8.82
OL000000369,OR0000160,PR01451,2,142.03,0.0,284.06,284.06,111.64,172.42
OL000000370,OR0000160,PR00461,1,6.41,0.1,6.41,5.77,3.89,1.88
OL000000371,OR0000160,PR01736,1,122.27,0.0,122.27,122.27,54.51,67.76
OL000000372,OR0000161,PR00650,1,159.09,0.0,159.09,159.09,60.87,98.22
OL000000373,OR0000162,PR01549,1,13.79,0.0,13.79,13.79,9.41,4.38
OL000000374,OR0000162,PR00863,3,7.6,0.0,22.8,22.8,12.03,10.77
OL000000375,OR0000162,PR00133,1,174.52,0.0,174.52,174.52,117.21,57.31
OL000000376,OR0000162,PR01248,1,18.61,0.15,18.61,15.82,10.09,5.73
OL000000377,OR0000162,PR00717,1,21.38,0.05,21.38,20.31,10.5,9.81
OL000000378,OR0000162,PR01361,1,10.39,0.0,10.39,10.39,8.08,2.31
OL000000379,OR0000163,PR00970,1,189.59,0.0,189.59,189.59,88.36,101.23
OL000000380,OR0000164,PR01469,1,8.76,0.0,8.76,8.76,3.18,5.58
OL000000381,OR0000165,PR01382,2,35.43,0.0,70.86,70.86,26.58,44.28
OL000000382,OR0000165,PR00706,1,4.04,0.0,4.04,4.04,1.5,2.54
OL000000383,OR0000166,PR00263,4,6.02,0.0,24.08,24.08,10.0,14.08
OL000000384,OR0000166,PR00308,1,75.52,0.0,75.52,75.52,27.25,48.27
OL000000385,OR0000167,PR01269,2,62.01,0.0,124.02,124.02,97.98,26.04
OL000000386,OR0000168,PR00695,1,20.72,0.0,20.72,20.72,10.2,10.52
OL000000387,OR0000168,PR01238,1,19.83,0.0,19.83,19.83,10.17,9.66
OL000000388,OR0000168,PR01017,1,225.38,0.0,225.38,225.38,136.47,88.91
OL000000389,OR0000169,PR01694,1,7.84,0.0,7.84,7.84,3.35,4.49
OL000000390,OR0000169,PR01360,2,17.15,0.0,34.3,34.3,15.74,18.56
OL000000391,OR0000169,PR01695,2,53.94,0.0,107.88,107.88,47.04,60.84
OL000000392,OR0000169,PR01435,1,18.93,0.0,18.93,18.93,7.09,11.84
OL000000393,OR0000169,PR01736,1,122.27,0.05,122.27,116.16,54.51,61.65
OL000000394,OR0000169,PR01571,1,44.73,,44.73,44.73,24.59,20.14
OL000000395,OR0000170,PR00226,3,102.29,0.2,306.87,245.5,222.3,23.2
OL000000396,OR0000170,PR01754,1,6.15,0.0,6.15,6.15,2.72,3.43
OL000000397,OR0000170,PR01611,1,55.82,0.0,55.82,55.82,27.06,28.76
OL000000398,OR0000170,PR01286,1,11.1,0.1,11.1,9.99,8.77,1.22
OL000000399,OR0000170,PR00706,1,4.04,0.2,4.04,3.23,1.5,1.73
OL000000400,OR0000170,PR01433,2,43.48,0.0,86.96,86.96,55.22,31.74
OL000000401,OR0000171,PR00871,1,4.88,0.0,4.88,4.88,2.03,2.85
OL000000402,OR0000171,PR01123,1,7.82,0.0,7.82,7.82,3.68,4.14
OL000000403,OR0000171,PR01657,1,13.85,0.25,13.85,10.39,5.57,4.82
OL000000404,OR0000171,PR01516,1,151.22,0.0,151.22,151.22,93.81,57.41
OL000000405,OR0000172,PR00792,1,10.45,0.0,10.45,10.45,4.49,5.96
OL000000406,OR0000173,PR00895,2,469.65,0.0,939.3,939.3,411.38,527.92
OL000000407,OR0000173,PR01482,1,14.85,0.1,14.85,13.36,5.75,7.61
OL000000408,OR0000174,PR01033,1,9.76,0.1,9.76,8.78,5.57,3.21
OL000000409,OR0000175,PR01455,1,34.86,0.0,34.86,34.86,16.99,17.87
OL000000410,OR0000176,PR00114,8,206.81,0.0,1654.48,1654.48,659.76,994.72
OL000000411,OR0000176,PR00900,1,12.86,0.0,12.86,12.86,6.19,6.67
OL000000412,OR0000176,PR00019,1,54.86,0.0,54.86,54.86,27.02,27.84
OL000000413,OR0000177,PR01050,1,29.57,0.0,29.57,29.57,11.93,17.64
OL000000414,OR0000177,PR01729,2,5.5,0.15,11.0,9.35,6.86,2.49
OL000000415,OR0000177,PR01621,1,62.17,0.0,62.17,62.17,24.08,38.09
OL000000416,OR0000177,PR01005,1,7.56,0.0,7.56,7.56,6.0,1.56
OL000000417,OR0000177,PR00284,1,172.14,0.0,172.14,172.14,124.55,47.59
OL000000418,OR0000177,PR01197,1,47.62,0.0,47.62,47.62,22.62,25.0
OL000000419,OR0000178,PR00626,2,55.31,0.0,110.62,110.62,63.76,46.86
OL000000420,OR0000179,PR01459,1,48.93,0.0,48.93,48.93,27.66,21.27
OL000000421,OR0000179,PR00497,3,7.22,0.0,21.66,21.66,12.51,9.15
OL000000422,OR0000179,PR00835,1,281.91,0.1,281.91,253.72,126.41,127.31
OL000000423,OR0000179,PR00024,1,46.94,0.05,46.94,44.59,35.79,8.8
OL000000424,OR0000179,PR01526,2,85.3,,170.6,170.6,78.32,92.28
OL000000425,OR0000180,PR01529,1,20.17,0.15,20.17,17.14,9.61,7.53
OL000000426,OR0000180,PR00270,1,251.56,0.0,251.56,251.56,91.97,159.59
OL000000427,OR0000180,PR01439,3,2.58,0.15,7.74,6.58,6.06,0.52
OL000000428,OR0000180,PR00875,2,72.63,0.0,145.26,145.26,55.38,89.88
OL000000429,OR0000181,PR01558,1,16.56,0.0,16.56,16.56,7.37,9.19
OL000000430,OR0000181,PR00637,1,388.26,0.0,388.26,388.26,159.91,228.35
OL000000431,OR0000181,PR00016,1,182.6,0.0,182.6,182.6,82.12,100.48
OL000000432,OR0000182,PR00058,1,261.08,0.0,261.08,261.08,175.13,85.95
OL000000433,OR0000183,PR01580,5,7.25,0.0,36.25,36.25,23.15,13.1
OL000000434,OR0000183,PR01474,4,7.56,0.0,30.24,30.24,18.24,12.0
OL000000435,OR0000183,PR00480,1,173.17,0.0,173.17,173.17,87.57,85.6
OL000000436,OR0000183,PR00537,1,128.14,0.0,128.14,128.14,49.24,78.9
OL000000437,OR0000183,PR01446,2,18.32,0.0,36.64,36.64,25.88,10.76
OL000000438,OR0000184,PR00924,1,8.99,0.05,8.99,8.54,3.94,4.6
OL000000439,OR0000185,PR00541,2,43.76,0.0,87.52,87.52,36.94,50.58
OL000000440,OR0000185,PR01378,1,95.93,0.1,95.93,86.34,70.39,15.95
OL000000441,OR0000185,PR00752,1,33.56,0.05,33.56,31.88,24.84,7.04
OL000000442,OR0000185,PR01064,2,27.38,0.0,54.76,54.76,24.76,30.0
OL000000443,OR0000185,PR00765,1,3.57,0.1,3.57,3.21,1.42,1.79
OL000000444,OR0000185,PR00844,5,14.63,0.0,73.15,73.15,36.45,36.7
OL000000445,OR0000186,PR00060,2,309.17,0.15,618.34,525.59,314.5,211.09
OL000000446,OR0000186,PR00835,1,281.91,0.05,281.91,267.81,126.41,141.4
OL000000447,OR0000187,PR00998,1,204.8,0.0,204.8,204.8,132.3,72.5
OL000000448,OR0000188,PR01224,2,15.02,0.0,30.04,30.04,11.74,18.3
OL000000449,OR0000189,PR00145,2,186.69,0.1,373.38,336.04,181.3,154.74
OL000000450,OR0000190,PR00010,1,13.28,0.0,13.28,13.28,7.5,5.78
OL000000451,OR0000191,PR00204,3,60.53,0.15,181.59,154.35,82.68,71.67
OL000000452,OR0000192,PR00483,2,15.87,0.05,31.74,30.15,24.66,5.49
OL000000453,OR0000192,PR00362,2,11.88,0.1,23.76,21.38,14.24,7.14
OL000000454,OR0000192,PR01723,1,219.65,0.05,219.65,208.67,103.7,104.97
OL000000455,OR0000192,PR01633,1,349.52,0.05,349.52,332.04,127.79,204.25
OL000000456,OR0000193,PR01583,2,497.87,0.0,995.74,995.74,598.38,397.36
OL000000457,OR0000193,PR01650,2,78.31,0.1,156.62,140.96,74.34,66.62
OL000000458,OR0000194,PR00591,2,10.23,0.0,20.46,20.46,10.54,9.92
OL000000459,OR0000195,PR00059,2,33.4,0.2,66.8,53.44,34.94,18.5
OL000000460,OR0000196,PR00108,2,385.29,0.0,770.58,770.58,335.22,435.36
OL000000461,OR0000196,PR00588,1,111.84,0.0,111.84,111.84,70.43,41.41
OL000000462,OR0000197,PR00195,2,25.77,0.0,51.54,51.54,18.7,32.84
OL000000463,OR0000197,PR00077,1,14.43,0.0,14.43,14.43,10.89,3.54
OL000000464,OR0000197,PR01630,1,25.61,0.0,25.61,25.61,11.84,13.77
OL000000465,OR0000198,PR00687,1,18.99,0.3,18.99,13.29,10.14,3.15
OL000000466,OR0000198,PR00605,5,182.04,0.15,910.2,773.67,534.2,239.47
OL000000467,OR0000199,PR00828,1,8.77,0.0,8.77,8.77,6.42,2.35
OL000000468,OR0000199,PR01723,2,219.65,0.0,439.3,439.3,207.4,231.9
OL000000469,OR0000199,PR01673,1,292.83,0.0,292.83,292.83,150.95,141.88
OL000000470,OR0000199,PR00790,4,39.11,0.0,156.44,156.44,113.76,42.68
OL000000471,OR0000200,PR00394,1,7.21,0.0,7.21,7.21,5.49,1.72
OL000000472,OR0000201,PR01015,1,150.48,0.0,150.48,150.48,86.14,64.34
OL000000473,OR0000201,PR01414,1,24.46,0.15,24.46,20.79,15.6,5.19
OL000000474,OR0000202,PR01371,1,77.83,0.0,77.83,77.83,36.26,41.57
OL000000475,OR0000202,PR00022,1,21.14,0.05,21.14,20.08,15.11,4.97
OL000000476,OR0000202,PR00762,1,33.51,0.0,33.51,33.51,19.7,13.81
OL000000477,OR0000202,PR00758,2,6.37,0.0,12.74,12.74,6.56,6.18
OL000000478,OR0000202,PR01011,1,183.16,0.0,183.16,183.16,68.66,114.5
OL000000479,OR0000203,PR00848,2,32.42,0.0,64.84,64.84,36.86,27.98
OL000000480,OR0000204,PR01427,1,274.85,0.15,274.85,233.62,120.09,113.53
OL000000481,OR0000204,PR00072,1,24.95,0.1,24.95,22.46,16.04,6.42
OL000000482,OR0000204,PR00357,1,80.11,0.05,80.11,76.1,45.23,30.87
OL000000483,OR0000204,PR00594,2,52.84,0.0,105.68,105.68,82.42,23.26
OL000000484,OR0000204,PR00441,1,9.39,0.0,9.39,9.39,3.97,5.42
OL000000485,OR0000205,PR00580,1,239.13,0.0,239.13,239.13,190.76,48.37
OL000000486,OR0000206,PR00279,1,183.09,0.0,183.09,183.09,75.5,107.59
OL000000487,OR0000207,PR00793,1,66.34,0.0,66.34,66.34,26.97,39.37
OL000000488,OR0000207,PR01127,1,126.67,0.0,126.67,126.67,80.1,46.57
OL000000489,OR0000207,PR00375,1,53.25,0.0,53.25,53.25,25.53,27.72
OL000000490,OR0000207,PR00428,1,19.5,0.0,19.5,19.5,8.31,11.19
OL000000491,OR0000207,PR00776,1,8.07,0.0,8.07,8.07,6.3,1.77
OL000000492,OR0000208,PR01140,1,8.19,0.05,8.19,7.78,3.74,4.04
OL000000493,OR0000208,PR00370,3,143.23,0.0,429.69,429.69,271.65,158.04
OL000000494,OR0000208,PR00916,2,56.07,0.0,112.14,112.14,49.72,62.42
OL000000495,OR0000209,PR00478,1,34.98,0.0,34.98,34.98,14.36,20.62
OL000000496,OR0000210,PR01282,1,169.36,0.05,169.36,160.89,109.34,51.55
OL000000497,OR0000210,PR01690,2,18.6,0.0,37.2,37.2,13.64,23.56
OL000000498,OR0000210,PR01217,1,5.68,0.25,5.68,4.26,3.91,0.35
OL000000499,OR0000211,PR00279,2,183.09,0.0,366.18,366.18,151.0,215.18
OL000000500,OR0000211,PR01726,2,8.72,0.0,17.44,17.44,9.68,7.76
OL000000501,OR0000211,PR00808,3,174.21,0.0,522.63,522.63,191.88,330.75
OL000000502,OR0000211,PR00371,2,187.6,0.05,375.2,356.44,273.36,83.08
OL000000503,OR0000211,PR01260,4,248.21,0.0,992.84,992.84,370.56,622.28
OL000000504,OR0000212,PR00095,1,14.16,0.0,14.16,14.16,9.13,5.03
OL000000505,OR0000212,PR01133,2,8.66,0.0,17.32,17.32,10.82,6.5
OL000000506,OR0000212,PR00355,1,40.66,0.1,40.66,36.59,23.59,13.0
OL000000507,OR0000212,PR00374,2,164.46,0.0,328.92,328.92,131.46,197.46
OL000000508,OR0000212,PR00621,1,365.18,0.0,365.18,365.18,151.65,213.53
OL000000509,OR0000213,PR00498,1,264.52,0.0,264.52,264.52,177.14,87.38
OL000000510,OR0000213,PR00777,1,69.06,0.0,69.06,69.06,45.37,23.69
OL000000511,OR0000213,PR00309,1,30.57,0.0,30.57,30.57,16.48,14.09
OL000000512,OR0000213,PR00506,3,55.47,0.0,166.41,166.41,60.54,105.87
OL000000513,OR0000213,PR00288,1,10.02,0.0,10.02,10.02,4.33,5.69
OL000000514,OR0000214,PR01380,1,21.93,0.0,21.93,21.93,12.38,9.55
OL000000515,OR0000214,PR00198,1,53.22,0.0,53.22,53.22,20.54,32.68
OL000000516,OR0000215,PR01487,2,16.97,0.1,33.94,30.55,17.14,13.41
OL000000517,OR0000215,PR01180,2,50.9,0.0,101.8,101.8,43.62,58.18
OL000000518,OR0000216,PR00039,3,390.54,0.1,1171.62,1054.46,601.71,452.75
OL000000519,OR0000216,PR00200,3,21.61,0.25,64.83,48.62,25.11,23.51
OL000000520,OR0000216,PR01381,1,142.36,0.0,142.36,142.36,113.39,28.97
OL000000521,OR0000216,PR00087,1,5.83,0.25,5.83,4.37,2.26,2.11
OL000000522,OR0000216,PR00231,1,254.57,0.0,254.57,254.57,165.78,88.79
OL000000523,OR0000216,PR00177,4,25.62,0.0,102.48,102.48,54.04,48.44
OL000000524,OR0000217,PR01320,2,29.53,0.0,59.06,59.06,40.64,18.42
OL000000525,OR0000217,PR00821,4,3.25,0.0,13.0,13.0,7.52,5.48
OL000000526,OR0000217,PR01563,2,61.92,0.0,123.84,123.84,49.74,74.1
OL000000527,OR0000217,PR00940,3,5.51,0.0,16.53,16.53,8.7,7.83
OL000000528,OR0000218,PR00947,1,195.19,0.05,195.19,185.43,101.26,84.17
OL000000529,OR0000218,PR00296,1,67.42,0.0,67.42,67.42,30.06,37.36
OL000000530,OR0000218,PR00634,1,8.83,0.0,8.83,8.83,5.52,3.31
OL000000531,OR0000219,PR01799,1,85.9,0.05,85.9,81.6,45.66,35.94
OL000000532,OR0000220,PR01524,1,277.73,0.0,277.73,277.73,133.63,144.1
OL000000533,OR0000220,PR00849,1,24.18,0.0,24.18,24.18,11.96,12.22
OL000000534,OR0000221,PR01610,3,7.51,0.1,22.53,20.28,13.14,7.14
OL000000535,OR0000221,PR00273,2,4.6,0.0,9.2,9.2,6.24,2.96
OL000000536,OR0000221,PR01502,2,30.19,0.0,60.38,60.38,39.44,20.94
OL000000537,OR0000222,PR01800,1,197.57,0.0,197.57,197.57,149.86,47.71
OL000000538,OR0000222,PR01285,1,375.49,0.0,375.49,375.49,150.93,224.56
OL000000539,OR0000222,PR01191,1,115.04,0.05,115.04,109.29,79.34,29.95
OL000000540,OR0000223,PR00882,5,6.02,0.0,30.1,30.1,15.75,14.35
OL000000541,OR0000224,PR00785,2,93.79,0.0,187.58,187.58,75.9,111.68
OL000000542,OR0000224,PR01727,1,8.33,0.15,8.33,7.08,6.61,0.47
OL000000543,OR0000225,PR00141,3,5.55,0.1,16.65,14.98,6.54,8.44
OL000000544,OR0000226,PR00205,4,72.67,0.1,290.68,261.61,184.8,76.81
OL000000545,OR0000226,PR00008,4,46.47,0.0,185.88,185.88,89.96,95.92
OL000000546,OR0000226,PR00578,2,27.05,0.0,54.1,54.1,20.04,34.06
OL000000547,OR0000226,PR00544,2,14.64,0.0,29.28,29.28,13.36,15.92
OL000000548,OR0000226,PR00911,2,31.85,0.0,63.7,63.7,27.1,36.6
OL000000549,OR0000227,PR01191,1,115.04,0.25,115.04,86.28,79.34,6.94
OL000000550,OR0000227,PR00448,1,438.56,0.0,438.56,438.56,229.31,209.25
OL000000551,OR0000227,PR00529,1,174.57,0.25,174.57,130.93,77.05,53.88
OL000000552,OR0000228,PR00741,3,27.89,0.15,83.67,71.12,48.87,22.25
OL000000553,OR0000228,PR01597,3,5.22,0.15,15.66,13.31,7.05,6.26
OL000000554,OR0000228,PR00990,2,290.84,0.0,581.68,581.68,288.86,292.82
OL000000555,OR0000228,PR01007,1,38.58,0.0,38.58,38.58,17.37,21.21
OL000000556,OR0000229,PR01031,2,299.54,0.25,599.08,449.31,247.74,201.57
OL000000557,OR0000229,PR00585,8,13.36,0.05,106.88,101.54,50.4,51.14
OL000000558,OR0000230,PR01605,1,96.95,0.1,96.95,87.26,69.35,17.91
OL000000559,OR0000231,PR00955,4,473.91,0.05,1895.64,1800.86,749.12,1051.74
OL000000560,OR0000231,PR00200,1,21.61,0.2,21.61,17.29,8.37,8.92
OL000000561,OR0000231,PR01268,2,18.74,0.15,37.48,31.86,24.4,7.46
OL000000562,OR0000232,PR01209,3,24.35,0.2,73.05,58.44,44.31,14.13
OL000000563,OR0000233,PR01716,1,161.76,0.0,161.76,161.76,117.26,44.5
OL000000564,OR0000234,PR00588,1,111.84,0.0,111.84,111.84,70.43,41.41
OL000000565,OR0000234,PR00584,1,253.94,0.2,253.94,203.15,151.12,52.03
OL000000566,OR0000235,PR00467,2,44.93,0.0,89.86,89.86,40.88,48.98
OL000000567,OR0000235,PR01188,1,12.37,0.0,12.37,12.37,5.79,6.58
OL000000568,OR0000235,PR00895,5,469.65,0.0,2348.25,2348.25,1028.45,1319.8
OL000000569,OR0000236,PR01674,4,9.91,0.0,39.64,39.64,25.48,14.16
OL000000570,OR0000236,PR00687,8,18.99,0.0,151.92,151.92,81.12,70.8
OL000000571,OR0000236,PR00548,2,567.16,0.0,1134.32,1134.32,456.86,677.46
OL000000572,OR0000236,PR01775,3,10.45,0.0,31.35,31.35,19.08,12.27
OL000000573,OR0000237,PR01138,1,12.9,0.0,12.9,12.9,8.87,4.03
OL000000574,OR0000237,PR01185,4,5.67,0.0,22.68,22.68,10.04,12.64
OL000000575,OR0000238,PR00403,1,18.12,0.0,18.12,18.12,11.24,6.88
OL000000576,OR0000239,PR00203,1,71.36,0.0,71.36,71.36,43.3,28.06
OL000000577,OR0000240,PR00080,1,68.84,0.0,68.84,68.84,39.05,29.79
OL000000578,OR0000240,PR01764,2,157.82,0.0,315.64,315.64,122.1,193.54
OL000000579,OR0000240,PR00668,3,119.72,0.0,359.16,359.16,146.76,212.4
OL000000580,OR0000241,PR01416,1,234.5,0.3,234.5,164.15,102.82,61.33
OL000000581,OR0000241,PR00262,2,268.03,0.2,536.06,428.85,225.68,203.17
OL000000582,OR0000242,PR01770,3,329.96,0.1,989.88,890.89,563.55,327.34
OL000000583,OR0000242,PR01786,1,67.45,0.0,67.45,67.45,39.42,28.03
OL000000584,OR0000242,PR01534,1,577.25,0.0,577.25,577.25,280.75,296.5
OL000000585,OR0000243,PR01455,1,34.86,0.0,34.86,34.86,16.99,17.87
OL000000586,OR0000244,PR00101,2,148.0,0.0,296.0,296.0,175.06,120.94
OL000000587,OR0000245,PR00182,4,45.84,0.0,183.36,183.36,69.12,114.24
OL000000588,OR0000245,PR00654,1,9.89,0.15,9.89,8.41,6.11,2.3
OL000000589,OR0000245,PR01011,1,183.16,0.0,183.16,183.16,68.66,114.5
OL000000590,OR0000245,PR00825,1,10.44,0.0,10.44,10.44,8.22,2.22
OL000000591,OR0000245,PR01107,3,90.97,0.0,272.91,272.91,114.06,158.85
OL000000592,OR0000245,PR00617,5,244.52,0.0,1222.6,1222.6,565.8,656.8
OL000000593,OR0000246,PR00254,2,41.7,0.0,83.4,83.4,30.12,53.28
OL000000594,OR0000247,PR01233,1,12.93,0.0,12.93,12.93,7.2,5.73
OL000000595,OR0000248,PR01692,2,24.74,0.0,49.48,49.48,31.3,18.18
OL000000596,OR0000248,PR00727,1,475.45,0.0,475.45,475.45,288.79,186.66
OL000000597,OR0000248,PR01291,1,8.19,0.0,8.19,8.19,3.34,4.85
OL000000598,OR0000248,PR00608,1,202.96,0.05,202.96,192.81,81.69,111.12
OL000000599,OR0000248,PR01757,1,151.41,0.15,151.41,128.7,74.44,54.26
OL000000600,OR0000249,PR01693,1,23.58,0.15,23.58,20.04,10.21,9.83
OL000000601,OR0000249,PR01191,3,115.04,0.05,345.12,327.86,238.02,89.84
OL000000602,OR0000249,PR00191,1,165.76,0.0,165.76,165.76,90.96,74.8
OL000000603,OR0000250,PR00940,3,5.51,0.0,16.53,16.53,8.7,7.83
OL000000604,OR0000251,PR00798,1,167.61,0.0,167.61,167.61,131.57,36.04
OL000000605,OR0000252,PR00726,1,168.16,0.05,168.16,159.75,72.33,87.42
OL000000606,OR0000252,PR00389,1,11.34,0.0,11.34,11.34,4.53,6.81
OL000000607,OR0000252,PR00281,1,210.37,0.0,210.37,210.37,121.17,89.2
OL000000608,OR0000253,PR01330,1,9.7,0.0,9.7,9.7,6.84,2.86
OL000000609,OR0000254,PR01771,1,3.13,0.0,3.13,3.13,2.37,0.76
OL000000610,OR0000254,PR01672,2,11.61,0.0,23.22,23.22,11.38,11.84
OL000000611,OR0000254,PR01300,1,4.07,0.15,4.07,3.46,1.81,1.65
OL000000612,OR0000254,PR00223,1,196.32,0.0,196.32,196.32,78.89,117.43
OL000000613,OR0000255,PR01085,3,7.01,0.0,21.03,21.03,14.43,6.6
OL000000614,OR0000255,PR01106,2,64.94,0.3,129.88,90.92,49.24,41.68
OL000000615,OR0000255,PR00697,1,624.86,0.0,624.86,624.86,276.64,348.22
OL000000616,OR0000255,PR01568,1,10.73,0.05,10.73,10.19,5.71,4.48
OL000000617,OR0000256,PR00830,1,8.03,0.15,8.03,6.83,5.63,1.2
OL000000618,OR0000256,PR01591,2,436.96,0.0,873.92,873.92,355.4,518.52
OL000000619,OR0000256,PR01663,1,97.66,0.0,97.66,97.66,59.0,38.66
OL000000620,OR0000257,PR00875,1,72.63,0.0,72.63,72.63,27.69,44.94
OL000000621,OR0000257,PR00216,1,24.07,0.05,24.07,22.87,12.83,10.04
OL000000622,OR0000258,PR01180,1,50.9,0.25,50.9,38.17,21.81,16.36
OL000000623,OR0000258,PR00030,3,180.93,0.3,542.79,379.95,287.4,92.55
OL000000624,OR0000259,PR00859,2,41.08,0.0,82.16,82.16,34.0,48.16
OL000000625,OR0000259,PR00245,1,27.05,0.0,27.05,27.05,16.5,10.55
OL000000626,OR0000259,PR01204,1,191.41,0.0,191.41,191.41,109.28,82.13
OL000000627,OR0000259,PR01051,2,42.3,0.0,84.6,84.6,38.02,46.58
OL000000628,OR0000260,PR00746,1,15.04,0.0,15.04,15.04,6.24,8.8
OL000000629,OR0000260,PR01615,1,8.45,0.0,8.45,8.45,3.32,5.13
OL000000630,OR0000260,PR00723,3,166.59,0.0,499.77,499.77,254.28,245.49
OL000000631,OR0000260,PR01267,1,17.18,0.0,17.18,17.18,8.99,8.19
OL000000632,OR0000260,PR00474,4,425.47,0.0,1701.88,1701.88,1013.92,687.96
OL000000633,OR0000260,PR00058,5,261.08,0.3,1305.4,913.78,875.65,38.13
OL000000634,OR0000261,PR01556,1,234.4,0.0,234.4,234.4,91.16,143.24
OL000000635,OR0000262,PR00594,1,52.84,0.0,52.84,52.84,41.21,11.63
OL000000636,OR0000262,PR01399,1,54.96,0.15,54.96,46.72,37.09,9.63
OL000000637,OR0000263,PR01658,1,4.38,0.1,4.38,3.94,1.73,2.21
OL000000638,OR0000263,PR00195,1,25.77,0.0,25.77,25.77,9.35,16.42
OL000000639,OR0000263,PR00890,1,101.13,0.0,101.13,101.13,78.68,22.45
OL000000640,OR0000264,PR00654,2,9.89,0.1,19.78,17.8,12.22,5.58
OL000000641,OR0000265,PR00234,1,65.59,0.0,65.59,65.59,26.94,38.65
OL000000642,OR0000265,PR00769,1,47.12,0.2,47.12,37.7,33.75,3.95
OL000000643,OR0000266,PR00946,1,97.72,0.0,97.72,97.72,47.41,50.31
OL000000644,OR0000266,PR00653,4,27.45,0.1,109.8,98.82,55.48,43.34
OL000000645,OR0000267,PR01546,1,38.4,0.15,38.4,32.64,24.78,7.86
OL000000646,OR0000268,PR00579,1,23.7,0.0,23.7,23.7,13.84,9.86
