product_id,product_name,category,subcategory,supplier,unit_cost,list_price,product_tier,product_status
PR01308,Bedding Item 1308,Home,Bedding,Supplier R,16.66,45.66,C,Discontinued
PR01309,Pantry Item 1309,Grocery,Pantry,Supplier G,2.97,7.99,A,Active
PR01310,Lighting Item 1310,Home,Lighting,Supplier K,10.18,20.77,A,Discontinued
PR01311,Accessories Item 1311,Apparel,Accessories,Supplier L,34.62,56.66,B,Active
PR01312,Bedding Item 1312,Home,Bedding,Supplier A,18.59,35.77,C,Active
PR01313,Shelving Item 1313,Furniture,Shelving,Supplier M,95.08,121.71,C,Discontinued
PR01314,Cleaning Item 1314,Home,Cleaning,Supplier N,23.18,32.55,C,Active
PR01315,Cleaning Item 1315,Home,Cleaning,Supplier J,41.42,65.64,C,Active
PR01316,Labels Item 1316,Office Supplies,Labels,Supplier F,5.5,12.78,B,Active
PR01317,Women Item 1317,Apparel,Women,Supplier C,10.47,26.25,C,Active
PR01318,Fresh Item 1318,Grocery,Fresh,Supplier F,3.72,4.73,A,Active
PR01319,Decor Item 1319,Home,Decor,Supplier G,55.93,92.83,C,Active
PR01320,Women Item 1320,Apparel,Women,Supplier P,20.32,29.53,A,Active
PR01321,Envelopes Item 1321,Office Supplies,Envelopes,Supplier O,11.47,17.42,B,Active
PR01322,Storage Item 1322,Furniture,Storage,Supplier N,39.36,106.37,B,Active
PR01323,Beverages Item 1323,Grocery,Beverages,Supplier M,5.4,9.79,C,Active
PR01324,Envelopes Item 1324,Office Supplies,Envelopes,Supplier L,11.41,27.05,A,Active
PR01325,Kids Item 1325,Apparel,Kids,Supplier I,18.98,40.68,C,Active
PR01326,Writing Item 1326,Office Supplies,Writing,Supplier R,6.4,16.59,A,Active
PR01327,Women Item 1327,Apparel,Women,Supplier O,13.51,29.47,C,Active
PR01328,Binders Item 1328,Office Supplies,Binders,Supplier I,4.12,10.74,B,Active
PR01329,Accessories Item 1329,Apparel,Accessories,Supplier L,52.43,67.07,B,Active
PR01330,Binders Item 1330,Office Supplies,Binders,Supplier R,6.84,9.7,C,Active
PR01331,Storage Item 1331,Furniture,Storage,Supplier M,92.47,232.54,A,Active
PR01332,Men Item 1332,Apparel,Men,Supplier L,20.02,46.5,A,Active
PR01333,Monitors Item 1333,Technology,Monitors,Supplier K,88.25,196.32,B,Active
PR01334,Beverages Item 1334,Grocery,Beverages,Supplier G,2.8,6.52,C,Active
PR01335,Kitchen Item 1335,Home,Kitchen,Supplier P,24.27,32.5,A,Active
PR01336,Writing Item 1336,Office Supplies,Writing,Supplier L,7.47,20.33,C,Active
PR01337,Tables Item 1337,Furniture,Tables,Supplier N,97.28,179.08,B,Active
PR01338,Shoes Item 1338,Apparel,Shoes,Supplier R,13.56,27.42,B,Discontinued
PR01339,Accessories Item 1339,Technology,Accessories,Supplier H,69.77,94.62,C,Active
PR01340,Men Item 1340,Apparel,Men,Supplier L,12.83,25.57,C,Active
PR01341,Shelving Item 1341,Furniture,Shelving,Supplier K,85.44,153.06,C,Active
PR01342,Shelving Item 1342,Furniture,Shelving,Supplier K,17.32,33.68,C,Active
PR01343,Bedding Item 1343,Home,Bedding,Supplier I,8.63,12.0,C,Active
PR01344,Lighting Item 1344,Home,Lighting,Supplier B,33.32,83.37,C,Active
PR01345,Kitchen Item 1345,Home,Kitchen,Supplier A,22.02,56.14,A,Active
PR01346,Shoes Item 1346,Apparel,Shoes,Supplier F,17.24,44.06,A,Active
PR01347,Kitchen Item 1347,Home,Kitchen,Supplier G,36.33,76.97,B,Active
PR01348,Cleaning Item 1348,Home,Cleaning,Supplier A,13.99,38.35,B,Discontinued
PR01349,Men Item 1349,Apparel,Men,Supplier L,13.32,26.45,C,Active
PR01350,Art Item 1350,Office Supplies,Art,Supplier Q,11.98,19.85,A,Active
PR01351,Writing Item 1351,Office Supplies,Writing,Supplier O,4.84,7.82,B,Active
PR01352,Monitors Item 1352,Technology,Monitors,Supplier J,54.01,143.27,C,Active
PR01353,Tablets Item 1353,Technology,Tablets,Supplier C,59.63,130.41,A,Active
PR01354,Men Item 1354,Apparel,Men,Supplier I,11.11,17.29,A,Active
PR01355,Art Item 1355,Office Supplies,Art,Supplier D,5.86,13.44,B,Active
PR01356,Pantry Item 1356,Grocery,Pantry,Supplier O,1.97,2.86,C,Active
PR01357,Beverages Item 1357,Grocery,Beverages,Supplier Q,3.44,7.48,B,Discontinued
PR01358,Monitors Item 1358,Technology,Monitors,Supplier J,80.14,161.09,C,Active
PR01359,Smart Home Item 1359,Technology,Smart Home,Supplier G,100.45,125.78,C,Active
PR01360,Art Item 1360,Office Supplies,Art,Supplier O,7.87,17.15,A,Active
PR01361,Binders Item 1361,Office Supplies,Binders,Supplier N,8.08,10.39,B,Active
PR01362,Shelving Item 1362,Furniture,Shelving,Supplier Q,148.53,250.32,A,Active
PR01363,Printers Item 1363,Technology,Printers,Supplier L,74.78,150.77,A,Active
PR01364,Kids Item 1364,Apparel,Kids,Supplier O,32.65,50.94,A,Active
PR01365,Writing Item 1365,Office Supplies,Writing,Supplier Q,6.84,12.11,A,Active
PR01366,Beverages Item 1366,Grocery,Beverages,Supplier E,5.74,9.95,B,Active
PR01367,Kids Item 1367,Apparel,Kids,Supplier J,20.54,30.0,C,Active
PR01368,Fresh Item 1368,Grocery,Fresh,Supplier P,7.03,17.44,A,Discontinued
PR01369,Laptops Item 1369,Technology,Laptops,Supplier E,98.96,199.34,A,Active
PR01370,Shelving Item 1370,Furniture,Shelving,Supplier C,46.87,65.16,C,Active
PR01371,Decor Item 1371,Home,Decor,Supplier J,36.26,77.83,A,Active
PR01372,Kitchen Item 1372,Home,Kitchen,Supplier H,19.48,43.42,A,Active
PR01373,Women Item 1373,Apparel,Women,Supplier P,27.03,60.78,B,Active
PR01374,Kitchen Item 1374,Home,Kitchen,Supplier R,8.74,20.53,B,Active
PR01375,Lighting Item 1375,Home,Lighting,Supplier H,27.26,43.9,A,Active
PR01376,Women Item 1376,Apparel,Women,Supplier A,17.83,23.13,B,Active
PR01377,Tables Item 1377,Furniture,Tables,Supplier B,50.78,117.02,A,Active
PR01378,Chairs Item 1378,Furniture,Chairs,Supplier Q,70.39,95.93,A,Active
PR01379,Monitors Item 1379,Technology,Monitors,Supplier A,71.18,109.32,B,Active
PR01380,Men Item 1380,Apparel,Men,Supplier Q,12.38,21.93,C,Active
PR01381,Smart Home Item 1381,Technology,Smart Home,Supplier Q,113.39,142.36,B,Active
PR01382,Women Item 1382,Apparel,Women,Supplier J,13.29,35.43,C,Active
PR01383,Lighting Item 1383,Home,Lighting,Supplier O,26.14,68.75,A,Active
PR01384,Chairs Item 1384,Furniture,Chairs,Supplier R,137.22,261.87,A,Active
PR01385,Art Item 1385,Office Supplies,Art,Supplier D,9.18,22.43,C,Active
PR01386,Tablets Item 1386,Technology,Tablets,Supplier D,306.99,458.15,B,Active
PR01387,Tables Item 1387,Furniture,Tables,Supplier P,98.71,260.94,C,Active
PR01388,Shelving Item 1388,Furniture,Shelving,Supplier C,75.68,126.68,B,Active
PR01389,Women Item 1389,Apparel,Women,Supplier E,19.82,43.65,C,Active
PR01390,Shoes Item 1390,Apparel,Shoes,Supplier H,36.12,54.07,B,Active
PR01391,Lighting Item 1391,Home,Lighting,Supplier N,13.24,32.92,A,Active
PR01392,Lighting Item 1392,Home,Lighting,Supplier C,12.08,29.37,C,Active
PR01393,Printers Item 1393,Technology,Printers,Supplier M,230.73,640.13,C,Active
PR01394,Labels Item 1394,Office Supplies,Labels,Supplier Q,8.68,17.06,A,Active
PR01395,Women Item 1395,Apparel,Women,Supplier J,5.85,14.39,A,Active
PR01396,Art Item 1396,Office Supplies,Art,Supplier F,9.42,16.47,C,Active
PR01397,Binders Item 1397,Office Supplies,Binders,Supplier K,2.8,7.08,A,Active
PR01398,Printers Item 1398,Technology,Printers,Supplier H,50.76,93.97,B,Active
PR01399,Men Item 1399,Apparel,Men,Supplier F,37.09,54.96,B,Active
PR01400,Cleaning Item 1400,Home,Cleaning,Supplier K,9.05,15.27,B,Active
PR01401,Accessories Item 1401,Apparel,Accessories,Supplier J,10.76,24.74,C,Active
PR01402,Shelving Item 1402,Furniture,Shelving,Supplier G,153.16,228.0,C,Active
PR01403,Women Item 1403,Apparel,Women,Supplier L,46.04,87.96,A,Active
PR01404,Cleaning Item 1404,Home,Cleaning,Supplier F,36.98,58.64,C,Active
PR01405,Men Item 1405,Apparel,Men,Supplier Q,30.2,82.62,A,Active
PR01406,Lighting Item 1406,Home,Lighting,Supplier L,46.14,84.04,A,Active
PR01407,Accessories Item 1407,Technology,Accessories,Supplier L,172.72,445.92,B,Active
PR01408,Women Item 1408,Apparel,Women,Supplier J,12.39,27.42,C,Discontinued
PR01409,Pantry Item 1409,Grocery,Pantry,Supplier A,7.36,12.49,A,Active
PR01410,Envelopes Item 1410,Office Supplies,Envelopes,Supplier I,18.5,49.42,A,Discontinued
PR01411,Frozen Item 1411,Grocery,Frozen,Supplier N,7.33,10.49,B,Active
PR01412,Tables Item 1412,Furniture,Tables,Supplier H,60.27,164.88,C,Active
PR01413,Tablets Item 1413,Technology,Tablets,Supplier P,115.25,190.39,B,Active
PR01414,Lighting Item 1414,Home,Lighting,Supplier G,15.6,24.46,C,Discontinued
PR01415,Women Item 1415,Apparel,Women,Supplier A,29.09,73.54,A,Active
PR01416,Accessories Item 1416,Technology,Accessories,Supplier F,102.82,234.5,B,Active
PR01417,Paper Item 1417,Office Supplies,Paper,Supplier K,12.72,28.6,B,Active
PR01418,Accessories Item 1418,Apparel,Accessories,Supplier K,18.97,36.33,A,Active
PR01419,Tablets Item 1419,Technology,Tablets,Supplier A,264.66,497.37,A,Active
PR01420,Labels Item 1420,Office Supplies,Labels,Supplier M,3.19,5.36,C,Active
PR01421,Chairs Item 1421,Furniture,Chairs,Supplier A,50.0,90.66,C,Active
PR01422,Tables Item 1422,Furniture,Tables,Supplier M,122.24,219.78,B,Active
PR01423,Men Item 1423,Apparel,Men,Supplier N,9.66,17.77,C,Active
PR01424,Women Item 1424,Apparel,Women,Supplier L,45.73,123.54,B,Active
PR01425,Decor Item 1425,Home,Decor,Supplier D,11.91,21.32,B,Active
PR01426,Writing Item 1426,Office Supplies,Writing,Supplier O,4.7,8.6,A,Active
PR01427,Accessories Item 1427,Technology,Accessories,Supplier C,120.09,274.85,C,Active
PR01428,Fresh Item 1428,Grocery,Fresh,Supplier C,1.87,3.07,A,Active
PR01429,Lighting Item 1429,Home,Lighting,Supplier F,40.98,100.68,C,Active
PR01430,Printers Item 1430,Technology,Printers,Supplier R,105.45,229.22,B,Discontinued
PR01431,Laptops Item 1431,Technology,Laptops,Supplier Q,79.77,126.64,B,Active
PR01432,Binders Item 1432,Office Supplies,Binders,Supplier D,11.83,23.13,C,Active
PR01433,Kitchen Item 1433,Home,Kitchen,Supplier Q,27.61,43.48,C,Discontinued
PR01434,Smart Home Item 1434,Technology,Smart Home,Supplier H,229.16,584.94,C,Active
PR01435,Labels Item 1435,Office Supplies,Labels,Supplier Q,7.09,18.93,A,Active
PR01436,Envelopes Item 1436,Office Supplies,Envelopes,Supplier N,4.2,10.38,C,Active
PR01437,Frozen Item 1437,Grocery,Frozen,Supplier N,3.69,9.1,B,Discontinued
PR01438,Lighting Item 1438,Home,Lighting,Supplier E,22.56,61.48,C,Active
PR01439,Snacks Item 1439,Grocery,Snacks,Supplier M,2.02,2.58,C,Active
PR01440,Shoes Item 1440,Apparel,Shoes,Supplier A,18.67,39.72,C,Active
PR01441,Desks Item 1441,Furniture,Desks,Supplier I,129.12,227.18,C,Active
PR01442,Accessories Item 1442,Technology,Accessories,Supplier F,124.86,299.58,A,Active
PR01443,Monitors Item 1443,Technology,Monitors,Supplier B,103.18,266.35,A,Active
PR01444,Paper Item 1444,Office Supplies,Paper,Supplier M,6.53,17.77,B,Active
PR01445,Binders Item 1445,Office Supplies,Binders,Supplier D,9.15,19.31,B,Active
PR01446,Women Item 1446,Apparel,Women,Supplier R,12.94,18.32,B,Discontinued
PR01447,Beverages Item 1447,Grocery,Beverages,Supplier N,3.86,6.51,B,Active
PR01448,Decor Item 1448,Home,Decor,Supplier H,14.89,19.69,C,Active
PR01449,Bedding Item 1449,Home,Bedding,Supplier C,17.51,35.0,B,Active
PR01450,Shoes Item 1450,Apparel,Shoes,Supplier I,22.6,28.39,B,Active
PR01451,Tables Item 1451,Furniture,Tables,Supplier K,55.82,142.03,A,Active
PR01452,Tables Item 1452,Furniture,Tables,Supplier F,122.42,265.51,B,Active
PR01453,Binders Item 1453,Office Supplies,Binders,Supplier G,14.71,27.44,A,Active
PR01454,Accessories Item 1454,Apparel,Accessories,Supplier I,9.8,18.14,A,Active
PR01455,Kids Item 1455,Apparel,Kids,Supplier D,16.99,34.86,A,Active
PR01456,Lighting Item 1456,Home,Lighting,Supplier A,21.75,32.25,C,Active
PR01457,Art Item 1457,Office Supplies,Art,Supplier P,4.57,6.3,A,Active
PR01458,Women Item 1458,Apparel,Women,Supplier K,30.87,43.53,C,Active
PR01459,Shelving Item 1459,Furniture,Shelving,Supplier G,27.66,48.93,C,Active
PR01460,Accessories Item 1460,Technology,Accessories,Supplier K,320.97,700.85,B,Active
PR01461,Kids Item 1461,Apparel,Kids,Supplier I,21.73,31.05,C,Active
PR01462,Desks Item 1462,Furniture,Desks,Supplier J,112.62,185.05,B,Active
PR01463,Printers Item 1463,Technology,Printers,Supplier I,87.43,241.63,B,Active
PR01464,Desks Item 1464,Furniture,Desks,Supplier B,148.56,295.42,A,Active
PR01465,Monitors Item 1465,Technology,Monitors,Supplier A,140.2,359.55,B,Active
PR01466,Beverages Item 1466,Grocery,Beverages,Supplier B,4.3,10.23,B,Active
PR01467,Fresh Item 1467,Grocery,Fresh,Supplier P,4.85,10.09,A,Active
PR01468,Smart Home Item 1468,Technology,Smart Home,Supplier J,83.87,229.13,B,Active
PR01469,Fresh Item 1469,Grocery,Fresh,Supplier P,3.18,8.76,A,Active
PR01470,Bedding Item 1470,Home,Bedding,Supplier O,44.75,105.89,C,Discontinued
PR01471,Decor Item 1471,Home,Decor,Supplier R,35.36,74.35,C,Active
PR01472,Art Item 1472,Office Supplies,Art,Supplier I,7.44,10.76,A,Active
PR01473,Printers Item 1473,Technology,Printers,Supplier A,82.69,179.9,B,Active
PR01474,Snacks Item 1474,Grocery,Snacks,Supplier K,4.56,7.56,B,Active
PR01475,Smart Home Item 1475,Technology,Smart Home,Supplier C,195.39,280.76,A,Active
PR01476,Tablets Item 1476,Technology,Tablets,Supplier K,153.47,201.18,C,Active
PR01477,Shelving Item 1477,Furniture,Shelving,Supplier N,159.56,246.13,A,Active
PR01478,Chairs Item 1478,Furniture,Chairs,Supplier L,118.19,266.92,B,Active
PR01479,Laptops Item 1479,Technology,Laptops,Supplier G,212.28,294.22,C,Active
PR01480,Smart Home Item 1480,Technology,Smart Home,Supplier L,236.76,352.39,A,Active
PR01481,Kids Item 1481,Apparel,Kids,Supplier D,9.87,17.7,C,Active
PR01482,Beverages Item 1482,Grocery,Beverages,Supplier I,5.75,14.85,B,Active
PR01483,Tablets Item 1483,Technology,Tablets,Supplier P,57.71,114.49,A,Discontinued
PR01484,Envelopes Item 1484,Office Supplies,Envelopes,Supplier A,11.44,22.96,A,Active
PR01485,Chairs Item 1485,Furniture,Chairs,Supplier I,93.99,147.21,B,Active
PR01486,Paper Item 1486,Office Supplies,Paper,Supplier Q,17.44,45.69,B,Active
PR01487,Art Item 1487,Office Supplies,Art,Supplier A,8.57,16.97,C,Active
PR01488,Lighting Item 1488,Home,Lighting,Supplier K,29.34,38.26,A,Active
PR01489,Smart Home Item 1489,Technology,Smart Home,Supplier J,80.98,141.11,A,Discontinued
PR01490,Lighting Item 1490,Home,Lighting,Supplier N,38.18,63.0,B,Active
PR01491,Paper Item 1491,Office Supplies,Paper,Supplier M,3.29,6.64,B,Active
PR01492,Kitchen Item 1492,Home,Kitchen,Supplier A,12.83,23.23,C,Active
PR01493,Laptops Item 1493,Technology,Laptops,Supplier H,86.84,142.03,B,Active
PR01494,Accessories Item 1494,Apparel,Accessories,Supplier F,13.2,27.76,A,Active
PR01495,Accessories Item 1495,Technology,Accessories,Supplier L,104.41,276.14,A,Active
PR01496,Women Item 1496,Apparel,Women,Supplier O,27.1,40.28,B,Active
PR01497,Labels Item 1497,Office Supplies,Labels,Supplier F,7.92,13.33,B,Active
PR01498,Monitors Item 1498,Technology,Monitors,Supplier Q,82.15,151.68,C,Active
PR01499,Laptops Item 1499,Technology,Laptops,Supplier M,178.44,342.85,C,Active
PR01500,Accessories Item 1500,Technology,Accessories,Supplier A,207.62,474.5,A,Active
PR01501,Kitchen Item 1501,Home,Kitchen,Supplier H,36.37,96.55,C,Active
PR01502,Accessories Item 1502,Apparel,Accessories,Supplier H,19.72,30.19,A,Active
PR01503,Decor Item 1503,Home,Decor,Supplier E,22.96,63.71,A,Active
PR01504,Tablets Item 1504,Technology,Tablets,Supplier J,100.56,226.22,A,Active
PR01505,Cleaning Item 1505,Home,Cleaning,Supplier I,17.27,35.42,A,Active
PR01506,Lighting Item 1506,Home,Lighting,Supplier L,28.56,59.94,B,Active
PR01507,Tablets Item 1507,Technology,Tablets,Supplier F,157.65,413.8,C,Active
PR01508,Smart Home Item 1508,Technology,Smart Home,Supplier J,87.23,138.68,A,Discontinued
PR01509,Pantry Item 1509,Grocery,Pantry,Supplier P,2.02,2.92,B,Discontinued
PR01510,Lighting Item 1510,Home,Lighting,Supplier R,21.73,44.48,C,Discontinued
PR01511,Fresh Item 1511,Grocery,Fresh,Supplier N,2.88,4.34,A,Active
PR01512,Binders Item 1512,Office Supplies,Binders,Supplier H,5.86,16.06,A,Discontinued
PR01513,Shoes Item 1513,Apparel,Shoes,Supplier I,16.53,33.4,C,Active
PR01514,Accessories Item 1514,Technology,Accessories,Supplier Q,97.4,234.67,A,Active
PR01515,Decor Item 1515,Home,Decor,Supplier Q,31.64,72.03,C,Active
PR01516,Monitors Item 1516,Technology,Monitors,Supplier J,93.81,151.22,A,Active
PR01517,Accessories Item 1517,Apparel,Accessories,Supplier L,21.36,49.73,C,Active
PR01518,Women Item 1518,Apparel,Women,Supplier A,38.74,105.95,C,Active
PR01519,Envelopes Item 1519,Office Supplies,Envelopes,Supplier E,11.49,22.07,B,Active
PR01520,Accessories Item 1520,Technology,Accessories,Supplier F,243.85,610.98,B,Active
PR01521,Fresh Item 1521,Grocery,Fresh,Supplier B,3.48,4.7,C,Active
PR01522,Paper Item 1522,Office Supplies,Paper,Supplier J,10.22,26.82,C,Active
PR01523,Storage Item 1523,Furniture,Storage,Supplier R,112.71,275.61,B,Active
PR01524,Tablets Item 1524,Technology,Tablets,Supplier I,133.63,277.73,C,Active
PR01525,Cleaning Item 1525,Home,Cleaning,Supplier D,24.46,48.28,B,Active
PR01526,Desks Item 1526,Furniture,Desks,Supplier M,39.16,85.3,C,Discontinued
PR01527,Men Item 1527,Apparel,Men,Supplier R,40.2,97.96,C,Active
PR01528,Kitchen Item 1528,Home,Kitchen,Supplier J,21.98,38.21,A,Active
PR01529,Accessories Item 1529,Apparel,Accessories,Supplier P,9.61,20.17,C,Active
PR01530,Kids Item 1530,Apparel,Kids,Supplier A,13.39,36.79,C,Active
PR01531,Smart Home Item 1531,Technology,Smart Home,Supplier B,156.31,410.65,C,Discontinued
PR01532,Tables Item 1532,Furniture,Tables,Supplier E,96.0,176.51,C,Active
PR01533,Accessories Item 1533,Apparel,Accessories,Supplier K,17.62,29.35,A,Active
PR01534,Accessories Item 1534,Technology,Accessories,Supplier D,280.75,577.25,A,Active
PR01535,Storage Item 1535,Furniture,Storage,Supplier A,37.53,86.58,C,Active
PR01536,Cleaning Item 1536,Home,Cleaning,Supplier Q,16.7,33.37,B,Discontinued
PR01537,Decor Item 1537,Home,Decor,Supplier A,55.12,95.25,A,Active
PR01538,Laptops Item 1538,Technology,Laptops,Supplier A,251.16,650.6,B,Active
PR01539,Tables Item 1539,Furniture,Tables,Supplier P,154.91,317.99,C,Active
PR01540,Paper Item 1540,Office Supplies,Paper,Supplier P,6.01,10.1,B,Active
PR01541,Envelopes Item 1541,Office Supplies,Envelopes,Supplier E,9.25,17.97,C,Active
PR01542,Fresh Item 1542,Grocery,Fresh,Supplier P,1.88,4.59,C,Active
PR01543,Beverages Item 1543,Grocery,Beverages,Supplier C,4.99,7.52,C,Active
PR01544,Women Item 1544,Apparel,Women,Supplier M,10.12,25.21,A,Active
PR01545,Accessories Item 1545,Apparel,Accessories,Supplier N,24.26,32.53,A,Active
PR01546,Bedding Item 1546,Home,Bedding,Supplier C,24.78,38.4,C,Active
PR01547,Accessories Item 1547,Apparel,Accessories,Supplier L,9.78,17.23,B,Active
PR01548,Shelving Item 1548,Furniture,Shelving,Supplier A,77.43,215.61,A,Active
PR01549,Envelopes Item 1549,Office Supplies,Envelopes,Supplier G,9.41,13.79,B,Active
PR01550,Bedding Item 1550,Home,Bedding,Supplier M,30.38,48.71,B,Active
PR01551,Shoes Item 1551,Apparel,Shoes,Supplier I,7.13,14.98,A,Active
PR01552,Desks Item 1552,Furniture,Desks,Supplier O,27.69,41.47,C,Active
PR01553,Men Item 1553,Apparel,Men,Supplier C,40.24,83.19,A,Active
PR01554,Laptops Item 1554,Technology,Laptops,Supplier O,146.4,224.29,A,Discontinued
PR01555,Shoes Item 1555,Apparel,Shoes,Supplier G,46.62,114.25,A,Active
PR01556,Tables Item 1556,Furniture,Tables,Supplier L,91.16,234.4,B,Active
PR01557,Smart Home Item 1557,Technology,Smart Home,Supplier I,44.09,80.52,C,Active
PR01558,Writing Item 1558,Office Supplies,Writing,Supplier B,7.37,16.56,A,Active
PR01559,Writing Item 1559,Office Supplies,Writing,Supplier F,12.03,30.32,C,Active
PR01560,Women Item 1560,Apparel,Women,Supplier F,24.26,34.99,B,Active
PR01561,Accessories Item 1561,Apparel,Accessories,Supplier P,15.77,24.39,A,Active
PR01562,Storage Item 1562,Furniture,Storage,Supplier F,52.98,75.42,A,Active
PR01563,Accessories Item 1563,Apparel,Accessories,Supplier B,24.87,61.92,A,Active
PR01564,Shoes Item 1564,Apparel,Shoes,Supplier I,24.65,68.5,C,Active
PR01565,Chairs Item 1565,Furniture,Chairs,Supplier M,86.95,209.41,C,Discontinued
PR01566,Writing Item 1566,Office Supplies,Writing,Supplier I,16.22,43.01,A,Active
PR01567,Chairs Item 1567,Furniture,Chairs,Supplier Q,96.35,163.52,C,Discontinued
PR01568,Pantry Item 1568,Grocery,Pantry,Supplier O,5.71,10.73,B,Active
PR01569,Bedding Item 1569,Home,Bedding,Supplier I,32.16,71.54,C,Active
PR01570,Frozen Item 1570,Grocery,Frozen,Supplier H,5.29,14.34,C,Active
PR01571,Kitchen Item 1571,Home,Kitchen,Supplier P,24.59,44.73,C,Active
PR01572,Binders Item 1572,Office Supplies,Binders,Supplier P,4.48,11.15,C,Active
PR01573,Shoes Item 1573,Apparel,Shoes,Supplier G,7.52,19.56,C,Active
PR01574,Printers Item 1574,Technology,Printers,Supplier J,91.56,225.02,B,Active
PR01575,Tablets Item 1575,Technology,Tablets,Supplier O,271.98,570.69,C,Active
PR01576,Women Item 1576,Apparel,Women,Supplier E,8.46,10.98,B,Active
PR01577,Monitors Item 1577,Technology,Monitors,Supplier D,70.51,184.12,C,Active
PR01578,Printers Item 1578,Technology,Printers,Supplier P,94.76,220.1,A,Active
PR01579,Bedding Item 1579,Home,Bedding,Supplier F,17.43,32.44,C,Active
PR01580,Fresh Item 1580,Grocery,Fresh,Supplier O,4.63,7.25,B,Active
PR01581,Kids Item 1581,Apparel,Kids,Supplier A,22.91,43.93,B,Active
PR01582,Desks Item 1582,Furniture,Desks,Supplier N,70.79,151.76,B,Active
PR01583,Smart Home Item 1583,Technology,Smart Home,Supplier J,299.19,497.87,B,Active
PR01584,Snacks Item 1584,Grocery,Snacks,Supplier P,4.27,7.04,C,Active
PR01585,Accessories Item 1585,Technology,Accessories,Supplier L,141.84,390.22,A,Active
PR01586,Frozen Item 1586,Grocery,Frozen,Supplier H,1.42,2.58,C,Active
PR01587,Cleaning Item 1587,Home,Cleaning,Supplier M,13.05,32.77,A,Active
PR01588,Snacks Item 1588,Grocery,Snacks,Supplier G,9.33,12.33,A,Active
PR01589,Men Item 1589,Apparel,Men,Supplier Q,17.09,24.34,C,Active
PR01590,Bedding Item 1590,Home,Bedding,Supplier F,14.35,23.58,C,Active
PR01591,Laptops Item 1591,Technology,Laptops,Supplier G,177.7,436.96,B,Active
PR01592,Decor Item 1592,Home,Decor,Supplier Q,20.23,31.97,B,Active
PR01593,Bedding Item 1593,Home,Bedding,Supplier K,64.8,165.92,A,Active
PR01594,Art Item 1594,Office Supplies,Art,Supplier H,18.45,28.3,C,Active
PR01595,Frozen Item 1595,Grocery,Frozen,Supplier R,3.51,7.05,A,Active
PR01596,Laptops Item 1596,Technology,Laptops,Supplier L,49.46,107.16,B,Active
PR01597,Beverages Item 1597,Grocery,Beverages,Supplier G,2.35,5.22,A,Active
PR01598,Accessories Item 1598,Apparel,Accessories,Supplier G,32.64,65.85,C,Active
PR01599,Cleaning Item 1599,Home,Cleaning,Supplier G,27.71,77.53,C,Active
PR01600,Kids Item 1600,Apparel,Kids,Supplier E,18.72,29.41,B,Active
PR01601,Cleaning Item 1601,Home,Cleaning,Supplier A,24.71,42.87,B,Active
PR01602,Kitchen Item 1602,Home,Kitchen,Supplier E,14.68,23.02,A,Active
PR01603,Shoes Item 1603,Apparel,Shoes,Supplier P,6.06,8.81,A,Active
PR01604,Chairs Item 1604,Furniture,Chairs,Supplier M,93.02,164.8,B,Active
PR01605,Printers Item 1605,Technology,Printers,Supplier H,69.35,96.95,B,Active
PR01606,Men Item 1606,Apparel,Men,Supplier A,17.4,22.68,B,Active
PR01607,Art Item 1607,Office Supplies,Art,Supplier D,12.39,16.31,A,Active
PR01608,Kids Item 1608,Apparel,Kids,Supplier B,7.2,19.49,B,Active
PR01609,Accessories Item 1609,Technology,Accessories,Supplier G,202.73,306.87,B,Active
PR01610,Fresh Item 1610,Grocery,Fresh,Supplier P,4.38,7.51,C,Active
PR01611,Shoes Item 1611,Apparel,Shoes,Supplier F,27.06,55.82,C,Active
PR01612,Envelopes Item 1612,Office Supplies,Envelopes,Supplier Q,12.16,21.57,C,Active
PR01613,Storage Item 1613,Furniture,Storage,Supplier J,75.99,181.28,C,Active
PR01614,Desks Item 1614,Furniture,Desks,Supplier F,220.85,359.24,A,Discontinued
PR01615,Pantry Item 1615,Grocery,Pantry,Supplier H,3.32,8.45,A,Active
PR01616,Beverages Item 1616,Grocery,Beverages,Supplier D,18.68,35.67,C,Active
PR01617,Storage Item 1617,Furniture,Storage,Supplier B,22.87,52.05,C,Active
PR01618,Tables Item 1618,Furniture,Tables,Supplier E,57.31,122.31,A,Active
PR01619,Envelopes Item 1619,Office Supplies,Envelopes,Supplier K,5.68,12.1,B,Active
PR01620,Labels Item 1620,Office Supplies,Labels,Supplier N,40.36,61.32,A,Active
PR01621,Snacks Item 1621,Grocery,Snacks,Supplier A,24.08,62.17,B,Active
PR01622,Envelopes Item 1622,Office Supplies,Envelopes,Supplier M,10.86,20.33,B,Active
PR01623,Snacks Item 1623,Grocery,Snacks,Supplier C,2.94,7.05,C,Active
PR01624,Binders Item 1624,Office Supplies,Binders,Supplier M,3.8,9.7,B,Active
PR01625,Chairs Item 1625,Furniture,Chairs,Supplier L,95.99,161.54,B,Active
PR01626,Printers Item 1626,Technology,Printers,Supplier E,86.89,179.7,C,Active
PR01627,Writing Item 1627,Office Supplies,Writing,Supplier C,3.34,8.47,C,Active
PR01628,Bedding Item 1628,Home,Bedding,Supplier O,25.34,53.33,A,Active
PR01629,Snacks Item 1629,Grocery,Snacks,Supplier O,4.37,10.71,B,Active
